x-axis;1;2
second;Volt;Volt
-500,000E-03;-16,516E-03;+764,984E-03
-499,000E-03;-53,625E-03;+782,562E-03
-498,000E-03;-92,688E-03;+804,047E-03
-497,000E-03;-133,703E-03;+800,141E-03
-496,000E-03;-176,672E-03;+799,164E-03
-495,000E-03;-219,641E-03;+806,000E-03
-494,000E-03;-264,563E-03;+792,328E-03
-493,000E-03;-309,484E-03;+814,789E-03
-492,000E-03;-354,406E-03;+796,234E-03
-491,000E-03;-399,328E-03;+796,234E-03
-490,000E-03;-446,203E-03;+837,250E-03
-489,000E-03;-493,078E-03;+861,664E-03
-488,000E-03;-538,000E-03;+873,383E-03
-487,000E-03;-582,922E-03;+888,031E-03
-486,000E-03;-627,844E-03;+914,398E-03
-485,000E-03;-672,766E-03;+919,281E-03
-484,000E-03;-715,734E-03;+931,977E-03
-483,000E-03;-756,750E-03;+941,742E-03
-482,000E-03;-797,766E-03;+958,344E-03
-481,000E-03;-836,828E-03;+951,508E-03
-480,000E-03;-875,891E-03;+946,625E-03
-479,000E-03;-913,000E-03;+959,320E-03
-478,000E-03;-946,203E-03;+966,156E-03
-477,000E-03;-979,406E-03;+975,922E-03
-476,000E-03;-1,010656E+00;+979,828E-03
-475,000E-03;-1,039953E+00;+984,711E-03
-474,000E-03;-1,063391E+00;+987,641E-03
-473,000E-03;-1,086828E+00;+995,453E-03
-472,000E-03;-1,106359E+00;+986,664E-03
-471,000E-03;-1,125891E+00;+986,664E-03
-470,000E-03;-1,141516E+00;+978,852E-03
-469,000E-03;-1,155188E+00;+982,758E-03
-468,000E-03;-1,164953E+00;+1,003266E+00
-467,000E-03;-1,172766E+00;+1,039398E+00
-466,000E-03;-1,176672E+00;+1,017914E+00
-465,000E-03;-1,178625E+00;+1,005219E+00
-464,000E-03;-1,176672E+00;+961,273E-03
-463,000E-03;-1,172766E+00;+985,687E-03
-462,000E-03;-1,166906E+00;+989,594E-03
-461,000E-03;-1,157141E+00;+1,023773E+00
-460,000E-03;-1,143469E+00;+1,008148E+00
-459,000E-03;-1,127844E+00;+1,015961E+00
-458,000E-03;-1,110266E+00;+1,025727E+00
-457,000E-03;-1,088781E+00;+1,021820E+00
-456,000E-03;-1,065344E+00;+1,005219E+00
-455,000E-03;-1,039953E+00;+994,477E-03
-454,000E-03;-1,012609E+00;+991,547E-03
-453,000E-03;-983,313E-03;+962,250E-03
-452,000E-03;-950,109E-03;+977,875E-03
-451,000E-03;-914,953E-03;+998,383E-03
-450,000E-03;-879,797E-03;+991,547E-03
